Date,Brazil
1990-02-01,0.000010239381219156900000000000
1990-03-01,0.000016315240748211600000000000
1990-04-01,0.000020724566442053400000000000
1990-05-01,0.000022602716752316700000000000
1990-06-01,0.000024715246373188100000000000
1990-07-01,0.000028785466402715900000000000
1990-08-01,0.000031053094887918700000000000
1990-09-01,0.000032690634236775000000000000
1990-10-01,0.000041182989464564900000000000
1990-11-01,0.000053286240127570700000000000
1990-12-01,0.000066897636834647500000000000
1991-01-01,0.000083603221264853900000000000
1991-02-01,0.000095965691290958300000000000
1991-03-01,0.000099570095423258600000000000
1991-04-01,0.000109129620850382
1991-05-01,0.000118131759733815
1991-06-01,0.000128909053587916
1991-07-01,0.000142342155841576
1991-08-01,0.000160673595275391
1991-09-01,0.000185630058464925
1991-10-01,0.000252664012660801
1991-11-01,0.000320396431050402
1991-12-01,0.000414521621588008
1992-01-01,0.000518170419009937
1992-02-01,0.000639895331284332
1992-03-01,0.000785239931101164
1992-04-01,0.00095066429460376
1992-05-01,0.00113755323308079
1992-06-01,0.00136307407897654
1992-07-01,0.00165709980830885
1992-08-01,0.0020218850669571
1992-09-01,0.00249764564025141
1992-10-01,0.00312227342707812
1992-11-01,0.00391503461449089
1992-12-01,0.00482774642471444
1993-01-01,0.00608414243157508
1993-02-01,0.00773269535771165
1993-03-01,0.009723647202508
1993-04-01,0.0124325328222407
1993-05-01,0.0160293248199886
1993-06-01,0.0208182402706616
1993-07-01,0.0271653037428911
1993-08-01,0.035806114598423
1993-09-01,0.0481175498680693
1993-10-01,0.0654433125470936
1993-11-01,0.0890613269334065
1993-12-01,0.120905140525507
1994-01-01,0.169139966886882
1994-02-01,0.238364256267991
1994-03-01,0.332407454016687
1994-04-01,0.480168911509362
1994-05-01,0.686121580165999
1994-06-01,0.835
1994-07-01,0.933
1994-08-01,0.899
1994-09-01,0.865
1994-10-01,0.846
1994-11-01,0.842
1994-12-01,0.85
1995-01-01,0.847
1995-02-01,0.841
1995-03-01,0.889
1995-04-01,0.908
1995-05-01,0.897
1995-06-01,0.914
1995-07-01,0.929
1995-08-01,0.942
1995-09-01,0.953
1995-10-01,0.96
1995-11-01,0.964
1995-12-01,0.968
1996-01-01,0.975
1996-02-01,0.981
1996-03-01,0.9861
1996-04-01,0.9902
1996-05-01,0.9953
1996-06-01,1.0013
1996-07-01,1.0069
1996-08-01,1.0134
1996-09-01,1.0193
1996-10-01,1.025
1996-11-01,1.0304
1996-12-01,1.0373
1997-01-01,1.0429
1997-02-01,1.0493
1997-03-01,1.0567
1997-04-01,1.0609
1997-05-01,1.0683
1997-06-01,1.0746
1997-07-01,1.0807
1997-08-01,1.0879
1997-09-01,1.0936
1997-10-01,1.1001
1997-11-01,1.1073
1997-12-01,1.1136
1998-01-01,1.1199
1998-02-01,1.1271
1998-03-01,1.1337
1998-04-01,1.1412
1998-05-01,1.1481
1998-06-01,1.1546
1998-07-01,1.1615
1998-08-01,1.1717
1998-09-01,1.1809
1998-10-01,1.1884
1998-11-01,1.1937
1998-12-01,1.2054
1999-01-01,1.501115
1999-02-01,1.91288333333333
1999-03-01,1.896
1999-04-01,1.69326842105263
1999-05-01,1.68271428571429
1999-06-01,1.76461904761905
1999-07-01,1.79951363636364
1999-08-01,1.87995
1999-09-01,1.8973
1999-10-01,1.96871
1999-11-01,1.92909
1999-12-01,1.84203043478261
2000-01-01,1.80292380952381
2000-02-01,1.77449047619048
2000-03-01,1.74123333333333
2000-04-01,1.76736842105263
2000-05-01,1.82713181818182
2000-06-01,1.80752857142857
2000-07-01,1.79702380952381
2000-08-01,1.80843913043478
2000-09-01,1.83839
2000-10-01,1.8788380952381
2000-11-01,1.94721
2000-12-01,1.9625
2001-01-01,1.95370909090909
2001-02-01,2.00105555555556
2001-03-01,2.08825
2001-04-01,2.191655
2001-05-01,2.29643181818182
2001-06-01,2.375025
2001-07-01,2.46522272727273
2001-08-01,2.50983043478261
2001-09-01,2.67086315789474
2001-10-01,2.73937272727273
2001-11-01,2.542265
2001-12-01,2.3619
2002-01-01,2.3771
2002-02-01,2.4188
2002-03-01,2.345845
2002-04-01,2.3196
2002-05-01,2.4796
2002-06-01,2.713175
2002-07-01,2.9338347826087
2002-08-01,3.10930909090909
2002-09-01,3.34124285714286
2002-10-01,3.80513043478261
2002-11-01,3.5756
2002-12-01,3.62511904761905
2003-01-01,3.43755454545455
2003-02-01,3.589955
2003-03-01,3.44608947368421
2003-04-01,3.1179
2003-05-01,2.95494285714286
2003-06-01,2.882405
2003-07-01,2.879
2003-08-01,3.0017
2003-09-01,2.922
2003-10-01,2.8607
2003-11-01,2.913
2003-12-01,2.92445454545455
2004-01-01,2.85103333333333
2004-02-01,2.92951111111111
2004-03-01,2.90465652173913
2004-04-01,2.905185
2004-05-01,3.09961904761905
2004-06-01,3.12834761904762
2004-07-01,3.03597727272727
2004-08-01,3.0021
2004-09-01,2.89034761904762
2004-10-01,2.852055
2004-11-01,2.78524
2004-12-01,2.71736086956522
2005-01-01,2.6922
2005-02-01,2.597
2005-03-01,2.7039
2005-04-01,2.5784
2005-05-01,2.452
2005-06-01,2.4127
2005-07-01,2.3727
2005-08-01,2.35983043478261
2005-09-01,2.2936
2005-10-01,2.25565
2005-11-01,2.21
2005-12-01,2.2847
2006-01-01,2.2731
2006-02-01,2.1611
2006-03-01,2.1512
2006-04-01,2.1285
2006-05-01,2.1773
2006-06-01,2.2475
2006-07-01,2.1885
2006-08-01,2.1551
2006-09-01,2.1679
2006-10-01,2.1475
2006-11-01,2.1571
2006-12-01,2.14912
2007-01-01,2.1377
2007-02-01,2.0955
2007-03-01,2.0879
2007-04-01,2.0312
2007-05-01,1.9808
2007-06-01,1.9311
2007-07-01,1.882
2007-08-01,1.9652
2007-09-01,1.8988
2007-10-01,1.8002
2007-11-01,1.7691
2007-12-01,1.7852
2008-01-01,1.7735
2008-02-01,1.7269
2008-03-01,1.7068
2008-04-01,1.6881
2008-05-01,1.6597
2008-06-01,1.6181
2008-07-01,1.5906
2008-08-01,1.6115
2008-09-01,1.7988
2008-10-01,2.1721
2008-11-01,2.2655
2008-12-01,2.3936
2009-01-01,2.30664285714286
2009-02-01,2.3119
2009-03-01,2.32954375
2009-04-01,2.2051
2009-05-01,2.07264736842105
2009-06-01,1.95777619047619
2009-07-01,1.93615263157895
2009-08-01,1.84372380952381
2009-09-01,1.821375
2009-10-01,1.7373
2009-11-01,1.72417647058824
2009-12-01,1.7468
2010-01-01,1.77218
2010-02-01,1.84656
2010-03-01,1.78634782608696
2010-04-01,1.75847619047619
2010-05-01,1.80273888888889
2010-06-01,1.80776818181818
2010-07-01,1.77052380952381
2010-08-01,1.75914285714286
2010-09-01,1.72078571428571
2010-10-01,1.67707058823529
2010-11-01,1.71217647058824
2010-12-01,1.69695
2011-01-01,1.67337894736842
2011-02-01,1.66784736842105
2011-03-01,1.65859130434783
2011-04-01,1.592325
2011-05-01,1.61227619047619
2011-06-01,1.58712727272727
2011-07-01,1.56362
2011-08-01,1.5956652173913
2011-09-01,1.73819523809524
2011-10-01,1.77978421052632
2011-11-01,1.77401764705882
2011-12-01,1.83111666666667
2012-01-01,1.791665
2012-02-01,1.71965
2012-03-01,1.79017727272727
2012-04-01,1.85033809523809
2012-05-01,1.97499545454545
2012-06-01,2.04777142857143
2012-07-01,2.02927619047619
2012-08-01,2.02999565217391
2012-09-01,2.02847368421053
2012-10-01,2.030615
2012-11-01,2.06046
2012-12-01,2.08340555555556
2013-01-01,2.032565
2013-02-01,1.97361052631579
2013-03-01,1.98153157894737
2013-04-01,2.00311428571429
2013-05-01,2.02923181818182
2013-06-01,2.16629444444444
2013-07-01,2.246445
2013-08-01,2.33845454545455
2013-09-01,2.272535
2013-10-01,2.19458235294118
2013-11-01,2.28878947368421
2013-12-01,2.34591578947368
2014-01-01,2.381565
2014-02-01,2.38811052631579
2014-03-01,2.32819473684211
2014-04-01,2.23479047619048
2014-05-01,2.22028095238
2014-06-01,2.23486
2014-07-01,2.22154090909091
2014-08-01,2.26935238095238
2014-09-01,2.32724285714286
2014-10-01,2.45041904761905
2014-11-01,2.54636666666667
2014-12-01,2.6327
2015-01-01,2.63353684210526
2015-02-01,2.80445555555556
2015-03-01,3.112635
2015-04-01,3.05796818181818
2015-05-01,3.05177894736842
2015-06-01,3.11550454545455
2015-07-01,3.2147
2015-08-01,3.50227142857143
2015-09-01,3.89092380952381
2015-10-01,3.88556666666667
2015-11-01,3.78483888888889
2015-12-01,3.86867272727273
2016-01-01,4.04572631578947
2016-02-01,3.96851
2016-03-01,3.72143913043478
2016-04-01,3.56964761904762
2016-05-01,3.53008095238095
2016-06-01,3.44139090909091
2016-07-01,3.275795
2016-08-01,3.20905652173913
2016-09-01,3.25577142857143
2016-10-01,3.185245
2016-11-01,3.34143
2016-12-01,3.35166818181818
2017-01-01,3.19598636363636
2017-02-01,3.10358888888889
2017-03-01,3.12733043478261
2017-04-01,3.13557222222222
2017-05-01,3.20870454545455
2017-06-01,3.29476666666667
2017-07-01,3.2055380952381
2017-08-01,3.15031304347826
2017-09-01,3.13419
2017-10-01,3.1906380952381
2017-11-01,3.258735
2017-12-01,3.29131
2018-01-01,3.20998636363636
2018-02-01,3.24090555555556
2018-03-01,3.27861428571429
2018-04-01,3.4069
2018-05-01,3.63546190476191
2018-06-01,3.77257142857143
2018-07-01,3.82813636363636
2018-08-01,3.92915652173913
2018-09-01,4.11594736842105
2018-10-01,3.75780454545455
2018-11-01,3.786015
2018-12-01,3.884405
2019-01-01,3.74105454545455
2019-02-01,3.723025
2019-03-01,3.84588421052632
2019-04-01,3.89555714285714
2019-05-01,4.00091818181818
2019-06-01,3.85822631578947
2019-07-01,3.77871304347826
2019-08-01,4.01938181818182
2019-09-01,4.1209
2019-10-01,4.08638695652174
2019-11-01,4.154725
2019-12-01,4.10888095238095
2020-01-01,4.14677727272727
2020-02-01,4.34183888888889
2020-03-01,4.88321818181818
2020-04-01,5.324985
2020-05-01,5.64285
2020-06-01,5.19599523809524
2020-07-01,5.27959565217391
2020-08-01,5.46063333333333
2020-09-01,5.39888095238095
2020-10-01,5.62519047619048
2020-11-01,5.417235
2020-12-01,5.14494545454545
2021-01-01,5.3556
2021-02-01,5.41589444444444
2021-03-01,5.64554782608696
2021-04-01,5.561535
2021-05-01,5.29044761904762
2021-06-01,5.03130476190476
2021-07-01,5.15602727272727
2021-08-01,5.25112272727273
2021-09-01,5.27909047619048
2021-10-01,5.539375
2021-11-01,5.55626
2021-12-01,5.65060434782609
2022-01-01,5.53350476190476
2022-02-01,5.19597894736842
2022-03-01,4.96778181818182
2022-04-01,4.75741578947368
2022-05-01,4.95445
2022-06-01,5.04860952380952
2022-07-01,5.36747619047619
2022-08-01,5.1404875
2022-09-01,5.23635714285714
2022-10-01,5.249695
2022-11-01,5.274055
2022-12-01,5.24183181818182
2023-01-01,5.20008181818182
2023-02-01,5.17108888888889
2023-03-01,5.21086086956522
2023-04-01,5.01913333333333
2023-05-01,4.98224090909091
2023-06-01,4.85096666666667
2023-07-01,4.80023333333333
2023-08-01,4.90294347826087
2023-09-01,4.93639
2023-10-01,5.06424285714286
2023-11-01,4.897735
2023-12-01,4.89664
