Date,China
1974-07-01,1.94630703520519
1974-08-01,1.97390713498388
1974-09-01,2.00200723657016
1974-10-01,1.96620710714707
1974-11-01,1.92750696724
1974-12-01,1.8769067843124
1975-01-01,1.81550656234097
1975-02-01,1.78670645822407
1975-03-01,1.75810635483021
1975-04-01,1.78670645822407
1975-05-01,1.77620642026479
1975-06-01,1.76930639532012
1975-07-01,1.85360670107894
1975-08-01,1.94140701749086
1975-09-01,1.96390709983219
1975-10-01,1.95240705725773
1975-11-01,1.94780704062795
1975-12-01,1.96620710714707
1976-01-01,1.96620710714707
1976-02-01,1.95120705291952
1976-03-01,1.96120708907122
1976-04-01,1.96430710027825
1976-05-01,1.96850711646197
1976-06-01,1.96770711256983
1976-07-01,1.95690707352599
1976-08-01,1.9387070077299
1976-09-01,1.9187069354265
1976-10-01,1.90770689565963
1976-11-01,1.90260687822227
1976-12-01,1.89320684323967
1977-01-01,1.89720685770035
1977-02-01,1.91020690469756
1977-03-01,1.90110687279951
1977-04-01,1.88960683022506
1977-05-01,1.87760678684302
1977-06-01,1.87650678286633
1977-07-01,1.85360670107894
1977-08-01,1.84670667513427
1977-09-01,1.84840668228006
1977-10-01,1.83250662379886
1977-11-01,1.8051065247432
1977-12-01,1.75530634470774
1978-01-01,1.70820617443324
1978-02-01,1.67730606272449
1978-03-01,1.65920599728991
1978-04-01,1.69230611695203
1978-05-01,1.73160625902821
1978-06-01,1.72500623516809
1978-07-01,1.71500619901639
1978-08-01,1.69460612626693
1978-09-01,1.69380612237479
1978-10-01,1.65730599042109
1978-11-01,1.63480590907976
1978-12-01,1.61390583352271
1979-01-01,1.58230571928334
1979-02-01,1.57390568991592
1979-03-01,1.57160568060103
1979-04-01,1.58280572109093
1979-05-01,1.58980574739712
1979-06-01,1.57750570193053
1979-07-01,1.54460558299144
1979-08-01,1.54580558732964
1979-09-01,1.53280554133244
1979-10-01,1.52560551430321
1979-11-01,1.52580551602625
1979-12-01,1.5067054459765
1980-01-01,1.49370539897929
1980-02-01,1.50060542392396
1980-03-01,1.55110560649004
1980-04-01,1.54700559166785
1980-05-01,1.49050538741075
1980-06-01,1.46500529522391
1980-07-01,1.452499999
1980-08-01,1.472599999
1980-09-01,1.468099999
1980-10-01,1.480299999
1980-11-01,1.517299999
1980-12-01,1.541899999
1981-01-01,1.548699999
1981-02-01,1.610599999
1981-03-01,1.627999999
1981-04-01,1.661999999
1981-05-01,1.722699999
1981-06-01,1.760499999
1981-07-01,1.7538
1981-08-01,1.795199999
1981-09-01,1.750099999
1981-10-01,1.750499999
1981-11-01,1.734599999
1981-12-01,1.7378
1982-01-01,1.767699999
1982-02-01,1.817399999
1982-03-01,1.837899999
1982-04-01,1.8519
1982-05-01,1.809699999
1982-06-01,1.896999999
1982-07-01,1.923599999
1982-08-01,1.938699999
1982-09-01,1.9504
1982-10-01,1.982199999
1982-11-01,1.994099999
1982-12-01,1.939899999
1983-01-01,1.920099999
1983-02-01,1.960299999
1983-03-01,1.977999999
1983-04-01,1.987199999
1983-05-01,1.985199999
1983-06-01,1.989499999
1983-07-01,1.9888
1983-08-01,1.979999999
1983-09-01,1.981399999
1983-10-01,1.961699999
1983-11-01,1.989
1983-12-01,1.986899999
1984-01-01,2.041199999
1984-02-01,2.057199999
1984-03-01,2.060799999
1984-04-01,2.089099999
1984-05-01,2.182099999
1984-06-01,2.2122
1984-07-01,2.2939
1984-08-01,2.3643
1984-09-01,2.5326
1984-10-01,2.5564
1984-11-01,2.6616
1984-12-01,2.7891
1985-01-01,2.808799999
1985-02-01,2.8251
1985-03-01,2.8459
1985-04-01,2.8411
1985-05-01,2.8475
1985-06-01,2.8625
1985-07-01,2.8738
1985-08-01,2.9023
1985-09-01,2.9626
1985-10-01,3.0673
1985-11-01,3.2015
1985-12-01,3.2015
1986-01-01,3.2015
1986-02-01,3.207
1986-03-01,3.211999999
1986-04-01,3.2061
1986-05-01,3.1944
1986-06-01,3.2035
1986-07-01,3.6382
1986-08-01,3.7036
1986-09-01,3.7066
1986-10-01,3.7164
1986-11-01,3.7221
1986-12-01,3.7221
1987-01-01,3.7221
1987-02-01,3.7221
1987-03-01,3.7221
1987-04-01,3.7221
1987-05-01,3.7221
1987-06-01,3.7221
1987-07-01,3.7221
1987-08-01,3.7221
1987-09-01,3.7221
1987-10-01,3.7221
1987-11-01,3.7221
1987-12-01,3.7221
1988-01-01,3.7221
1988-02-01,3.7221
1988-03-01,3.7221
1988-04-01,3.7221
1988-05-01,3.7221
1988-06-01,3.7221
1988-07-01,3.7221
1988-08-01,3.7221
1988-09-01,3.7221
1988-10-01,3.7221
1988-11-01,3.7221
1988-12-01,3.7221
1989-01-01,3.7221
1989-02-01,3.7221
1989-03-01,3.7221
1989-04-01,3.7221
1989-05-01,3.7221
1989-06-01,3.7221
1989-07-01,3.7221
1989-08-01,3.7221
1989-09-01,3.7221
1989-10-01,3.7221
1989-11-01,3.7221
1989-12-01,4.2382
1990-01-01,4.7221
1990-02-01,4.7221
1990-03-01,4.7221
1990-04-01,4.7221
1990-05-01,4.7221
1990-06-01,4.7221
1990-07-01,4.7221
1990-08-01,4.7221
1990-09-01,4.7221
1990-10-01,4.7221
1990-11-01,4.9554
1990-12-01,5.2221
1991-01-01,5.2221
1991-02-01,5.2221
1991-03-01,5.2221
1991-04-01,5.2659
1991-05-01,5.3139
1991-06-01,5.3535
1991-07-01,5.3555
1991-08-01,5.3593
1991-09-01,5.3735
1991-10-01,5.379
1991-11-01,5.4007
1991-12-01,5.4131
1992-01-01,5.4481
1992-02-01,5.4635
1992-03-01,5.4734
1992-04-01,5.4965
1992-05-01,5.5036
1992-06-01,5.4751
1992-07-01,5.4432
1992-08-01,5.4287
1992-09-01,5.4948
1992-10-01,5.5369
1992-11-01,5.6131
1992-12-01,5.7982
1993-01-01,5.764
1993-02-01,5.7699
1993-03-01,5.7313
1993-04-01,5.7063
1993-05-01,5.7217
1993-06-01,5.7374
1993-07-01,5.7612
1993-08-01,5.7764
1993-09-01,5.787
1993-10-01,5.7868
1993-11-01,5.7947
1993-12-01,5.8068
1994-01-01,8.7
1994-02-01,8.7028
1994-03-01,8.7028
1994-04-01,8.6955
1994-05-01,8.6649
1994-06-01,8.6572
1994-07-01,8.6403
1994-08-01,8.5898
1994-09-01,8.5403
1994-10-01,8.5293
1994-11-01,8.5169
1994-12-01,8.485112
1995-01-01,8.4413
1995-02-01,8.4354
1995-03-01,8.4276
1995-04-01,8.4225
1995-05-01,8.318
1995-06-01,8.3009
1995-07-01,8.3007
1995-08-01,8.3075
1995-09-01,8.3185
1995-10-01,8.3155
1995-11-01,8.3135
1995-12-01,8.3156
1996-01-01,8.3186
1996-02-01,8.3132
1996-03-01,8.3289
1996-04-01,8.3315
1996-05-01,8.3288
1996-06-01,8.3225
1996-07-01,8.316
1996-08-01,8.3081
1996-09-01,8.3043
1996-10-01,8.2999
1996-11-01,8.2993
1996-12-01,8.299
1997-01-01,8.2963
1997-02-01,8.2929
1997-03-01,8.2957
1997-04-01,8.2957
1997-05-01,8.2929
1997-06-01,8.2921
1997-07-01,8.2911
1997-08-01,8.2894
1997-09-01,8.2872
1997-10-01,8.2838
1997-11-01,8.2811
1997-12-01,8.2796
1998-01-01,8.2791
1998-02-01,8.2791
1998-03-01,8.2792
1998-04-01,8.2792
1998-05-01,8.279
1998-06-01,8.2797
1998-07-01,8.2798
1998-08-01,8.2799
1998-09-01,8.279
1998-10-01,8.2778
1998-11-01,8.2778
1998-12-01,8.2779
1999-01-01,8.279
1999-02-01,8.278
1999-03-01,8.2791
1999-04-01,8.2792
1999-05-01,8.2785
1999-06-01,8.27799
1999-07-01,8.2776
1999-08-01,8.27725
1999-09-01,8.27744
1999-10-01,8.2774
1999-11-01,8.27819
1999-12-01,8.27933
2000-01-01,8.27925
2000-02-01,8.27812
2000-03-01,8.27856
2000-04-01,8.27929
2000-05-01,8.2781
2000-06-01,8.2772
2000-07-01,8.2794
2000-08-01,8.27957
2000-09-01,8.2796
2000-10-01,8.27846
2000-11-01,8.27735
2000-12-01,8.27715
2001-01-01,8.27761
2001-02-01,8.27706
2001-03-01,8.27753
2001-04-01,8.2771
2001-05-01,8.27725
2001-06-01,8.27704
2001-07-01,8.27689
2001-08-01,8.27697
2001-09-01,8.27681
2001-10-01,8.27681
2001-11-01,8.27688
2001-12-01,8.27687
2002-01-01,8.27666
2002-02-01,8.27667
2002-03-01,8.27708
2002-04-01,8.2772
2002-05-01,8.27699
2002-06-01,8.27705
2002-07-01,8.2768
2002-08-01,8.2767
2002-09-01,8.27696
2002-10-01,8.277
2002-11-01,8.27714
2002-12-01,8.27724
2003-01-01,8.27681
2003-02-01,8.27726
2003-03-01,8.27722
2003-04-01,8.27713
2003-05-01,8.27691
2003-06-01,8.27707
2003-07-01,8.27722
2003-08-01,8.27701
2003-09-01,8.27712
2003-10-01,8.27678
2003-11-01,8.27691
2003-12-01,8.277
2004-01-01,8.27699
2004-02-01,8.27712
2004-03-01,8.27713
2004-04-01,8.27692
2004-05-01,8.27707
2004-06-01,8.27666
2004-07-01,8.27673
2004-08-01,8.2768
2004-09-01,8.27665
2004-10-01,8.27654
2004-11-01,8.2765
2004-12-01,8.2765
2005-01-01,8.2765
2005-02-01,8.2765
2005-03-01,8.2765
2005-04-01,8.2765
2005-05-01,8.2765
2005-06-01,8.2765
2005-07-01,8.23003
2005-08-01,8.10168
2005-09-01,8.09188
2005-10-01,8.08944
2005-11-01,8.08407
2005-12-01,8.0757
2006-01-01,8.06639
2006-02-01,8.04949
2006-03-01,8.03504
2006-04-01,8.01563
2006-05-01,8.01445
2006-06-01,8.00671
2006-07-01,7.99075
2006-08-01,7.97333
2006-09-01,7.9362
2006-10-01,7.90324
2006-11-01,7.86607
2006-12-01,7.82396
2007-01-01,7.78959
2007-02-01,7.75463
2007-03-01,7.73898
2007-04-01,7.72571
2007-05-01,7.67342
2007-06-01,7.63302
2007-07-01,7.57956
2007-08-01,7.57529
2007-09-01,7.52429
2007-10-01,7.50063
2007-11-01,7.42331
2007-12-01,7.37196
2008-01-01,7.24781
2008-02-01,7.16504
2008-03-01,7.07521
2008-04-01,7.00076
2008-05-01,6.97413
2008-06-01,6.89837
2008-07-01,6.83763
2008-08-01,6.8515
2008-09-01,6.83061
2008-10-01,6.83155
2008-11-01,6.82856
2008-12-01,6.84269
2009-01-01,6.83808
2009-02-01,6.83576
2009-03-01,6.83822
2009-04-01,6.83116666666
2009-05-01,6.82455294117647
2009-06-01,6.83324545454545
2009-07-01,6.83202608695652
2009-08-01,6.83221428571429
2009-09-01,6.82890909090909
2009-10-01,6.82754666666667
2009-11-01,6.82739047619048
2009-12-01,6.82788095238095
2010-01-01,6.82732631578947
2010-02-01,6.82704
2010-03-01,6.82643913043478
2010-04-01,6.82615714285714
2010-05-01,6.8273947368421
2010-06-01,6.8165
2010-07-01,6.7776619047619
2010-08-01,6.79012272727273
2010-09-01,6.74202352941177
2010-10-01,6.67317333333333
2010-11-01,6.65578
2010-12-01,6.65360952380952
2011-01-01,6.60338421052632
2011-02-01,6.58403571428571
2011-03-01,6.56624347826087
2011-04-01,6.52918333333333
2011-05-01,6.49951
2011-06-01,6.47783809523809
2011-07-01,6.461215
2011-08-01,6.40902608695652
2011-09-01,6.3828
2011-10-01,6.3565
2011-11-01,6.3392
2011-12-01,6.3286
2012-01-01,6.3158
2012-02-01,6.30036
2012-03-01,6.30813636363636
2012-04-01,6.29658235294118
2012-05-01,6.30536666666667
2012-06-01,6.31779
2012-07-01,6.32402380952381
2012-08-01,6.34036086956522
2012-09-01,6.33941052631579
2012-10-01,6.31435333333333
2012-11-01,6.29576
2012-12-01,6.29005
2013-01-01,6.27872631578948
2013-02-01,6.2842
2013-03-01,6.27457894736842
2013-04-01,6.247066667
2013-05-01,6.19780476190476
2013-06-01,6.17078
2013-07-01,6.17175
2013-08-01,6.17076363636364
2013-09-01,6.15816666666667
2013-10-01,6.14044210526316
2013-11-01,6.13762105263158
2013-12-01,6.1172
2014-01-01,6.10391578947368
2014-02-01,6.11326666666667
2014-03-01,6.1369052631579
2014-04-01,6.15511
2014-05-01,6.16288333333333
2014-06-01,6.1563619047619
2014-07-01,6.1675
2014-08-01,6.16061428571428
2014-09-01,6.152075
2014-10-01,6.14404117647059
2014-11-01,6.14431666666667
2014-12-01,6.12421904761905
2015-01-01,6.12738421052632
2015-02-01,6.13435
2015-03-01,6.15054761904762
2015-04-01,6.12977894736842
2015-05-01,6.11415263157895
2015-06-01,6.1161380952381
2015-07-01,6.1167
2015-08-01,6.30557619047619
2015-09-01,6.369315
2015-10-01,6.34906875
2015-11-01,6.36415263157895
2015-12-01,6.4527
2016-01-01,6.57403684210526
2016-02-01,6.54391333333333
2016-03-01,6.50709130434783
2016-04-01,6.478735
2016-05-01,6.52882
2016-06-01,6.595765
2016-07-01,6.678905
2016-08-01,6.64916086956522
2016-09-01,6.67263684210526
2016-10-01,6.74909333333333
2016-11-01,6.833605
2016-12-01,6.92197142857143
2017-01-01,6.89796875
2017-02-01,6.87306470588235
2017-03-01,6.8972347826087
2017-04-01,6.89157777777778
2017-05-01,6.889865
2017-06-01,6.80799545454545
2017-07-01,6.77148
2017-08-01,6.67096956521739
2017-09-01,6.568445
2017-10-01,6.617525
2017-11-01,6.625385
2017-12-01,6.59355
2018-01-01,6.42901428571429
2018-02-01,6.31347333333333
2018-03-01,6.31947727272727
2018-04-01,6.29957368421053
2018-05-01,6.37428095238095
2018-06-01,6.465695
2018-07-01,6.71896666666667
2018-08-01,6.85179565217391
2018-09-01,6.85654444444444
2018-10-01,6.93634705882353
2018-11-01,6.94079
2018-12-01,6.88552777777778
2019-01-01,6.7876380952381
2019-02-01,6.73561428571429
2019-03-01,6.71161428571429
2019-04-01,6.71666666666666
2019-05-01,6.87026315789474
2019-06-01,6.90137368421053
2019-07-01,6.87747272727273
2019-08-01,7.06212272727273
2019-09-01,7.11587368421053
2019-10-01,7.08311764705882
2019-11-01,7.01831578947368
2019-12-01,7.02054736842105
2020-01-01,6.92103333333333
2020-02-01,6.99966315789474
2020-03-01,7.01807272727273
2020-04-01,7.0726
2020-05-01,7.11111176470588
2020-06-01,7.08581
2020-07-01,7.00802857142857
2020-08-01,6.92929523809524
2020-09-01,6.809035
2020-10-01,6.70220666666667
2020-11-01,6.60816842105263
2020-12-01,6.54418235294118
2021-01-01,6.46854736842105
2021-02-01,6.4596
2021-03-01,6.50941304347826
2021-04-01,6.5191380952381
2021-05-01,6.43089375
2021-06-01,6.42449047619048
2021-07-01,6.47471
2021-08-01,6.47612727272727
2021-09-01,6.45619411764706
2021-10-01,6.41135333333333
2021-11-01,6.39007
2021-12-01,6.36716470588235
2022-01-01,6.35595
2022-02-01,6.34137333333333
2022-03-01,6.34489130434783
2022-04-01,6.43352105263158
2022-05-01,6.71745
2022-06-01,6.69609
2022-07-01,6.735365
2022-08-01,6.80217391304348
2022-09-01,7.03022
2022-10-01,7.22511333333333
2022-11-01,7.18082
2022-12-01,6.98292941176471
2023-01-01,6.7953
2023-02-01,6.83550526315789
2023-03-01,6.89683913043478
2023-04-01,6.88857368421053
2023-05-01,6.99445789473684
2023-06-01,7.16247368421053
2023-07-01,7.18528947368421
2023-08-01,7.25288260869565
2023-09-01,7.29923684210526
2023-10-01,7.3115125
2023-11-01,7.236335
2023-12-01,7.149575
