Date,Greece
1965-09-01,0.0880410858400587
1965-10-01,0.0880410858400587
1965-11-01,0.0880410858400587
1965-12-01,0.0880410858400587
1966-01-01,0.0880410858400587
1966-02-01,0.0880410858400587
1966-03-01,0.0880410858400587
1966-04-01,0.0880410858400587
1966-05-01,0.0880410858400587
1966-06-01,0.0880410858400587
1966-07-01,0.0880410858400587
1966-08-01,0.0880410858400587
1966-09-01,0.0880410858400587
1966-10-01,0.0880410858400587
1966-11-01,0.0880410858400587
1966-12-01,0.0880410858400587
1967-01-01,0.0880410858400587
1967-02-01,0.0880410858400587
1967-03-01,0.0880410858400587
1967-04-01,0.0880410858400587
1967-05-01,0.0880410858400587
1967-06-01,0.0880410858400587
1967-07-01,0.0880410858400587
1967-08-01,0.0880410858400587
1967-09-01,0.0880410858400587
1967-10-01,0.0880410858400587
1967-11-01,0.0880410858400587
1967-12-01,0.0880410858400587
1968-01-01,0.0880410858400587
1968-02-01,0.0880410858400587
1968-03-01,0.0880410858400587
1968-04-01,0.0880410858400587
1968-05-01,0.0880410858400587
1968-06-01,0.0880410858400587
1968-07-01,0.0880410858400587
1968-08-01,0.0880410858400587
1968-09-01,0.0880410858400587
1968-10-01,0.0880410858400587
1968-11-01,0.0880410858400587
1968-12-01,0.0880410858400587
1969-01-01,0.0880410858400587
1969-02-01,0.0880410858400587
1969-03-01,0.0880410858400587
1969-04-01,0.0880410858400587
1969-05-01,0.0880410858400587
1969-06-01,0.0880410858400587
1969-07-01,0.0880410858400587
1969-08-01,0.0880410858400587
1969-09-01,0.0880410858400587
1969-10-01,0.0880410858400587
1969-11-01,0.0880410858400587
1969-12-01,0.0880410858400587
1970-01-01,0.0880410858400587
1970-02-01,0.0880410858400587
1970-03-01,0.0880410858400587
1970-04-01,0.0880410858400587
1970-05-01,0.0880410858400587
1970-06-01,0.0880410858400587
1970-07-01,0.0880410858400587
1970-08-01,0.0880410858400587
1970-09-01,0.0880410858400587
1970-10-01,0.0880410858400587
1970-11-01,0.0880410858400587
1970-12-01,0.0880410858400587
1971-01-01,0.0880410858400587
1971-02-01,0.0880410858400587
1971-03-01,0.0880410858400587
1971-04-01,0.0880410858400587
1971-05-01,0.0880410858400587
1971-06-01,0.0880410858400587
1971-07-01,0.0880410858400587
1971-08-01,0.0880410858400587
1971-09-01,0.0880410858400587
1971-10-01,0.0880410858400587
1971-11-01,0.0880410858400587
1971-12-01,0.0880410858400587
1972-01-01,0.0880410858400587
1972-02-01,0.0880410858400587
1972-03-01,0.0880410858400587
1972-04-01,0.0880410858400587
1972-05-01,0.0880410858400587
1972-06-01,0.0880410858400587
1972-07-01,0.0880410858400587
1972-08-01,0.0880410858400587
1972-09-01,0.0880410858400587
1972-10-01,0.0880410858400587
1972-11-01,0.0880410858400587
1972-12-01,0.0880410858400587
1973-01-01,0.0880410858400587
1973-02-01,0.0880410858400587
1973-03-01,0.0880410858400587
1973-04-01,0.0880410858400587
1973-05-01,0.0880410858400587
1973-06-01,0.0880410858400587
1973-07-01,0.0880410858400587
1973-08-01,0.0880410858400587
1973-09-01,0.0880410858400587
1973-10-01,0.0849787234042553
1973-11-01,0.0824384446074835
1973-12-01,0.0840302274394718
1974-01-01,0.0879389581804842
1974-02-01,0.0880410858400587
1974-03-01,0.0880410858400587
1974-04-01,0.0880410858400587
1974-05-01,0.0880410858400587
1974-06-01,0.0880410858400587
1974-07-01,0.0880410858400587
1974-08-01,0.0880410858400587
1974-09-01,0.0880410858400587
1974-10-01,0.0880410858400587
1974-11-01,0.0880410858400587
1974-12-01,0.0880410858400587
1975-01-01,0.0880410858400587
1975-02-01,0.0880410858400587
1975-03-01,0.0880469552457814
1975-04-01,0.0890503301540719
1975-05-01,0.0883536316947909
1975-06-01,0.0882785033015407
1975-07-01,0.093083492296405
1975-08-01,0.0973229640498899
1975-09-01,0.0990981658107116
1975-10-01,0.10110286133529
1975-11-01,0.102758620689655
1975-12-01,0.104420542920029
1976-01-01,0.104008804108584
1976-02-01,0.103174468085106
1976-03-01,0.105028319882612
1976-04-01,0.106916801173881
1976-05-01,0.107391049156273
1976-06-01,0.107747615553925
1976-07-01,0.107987380777696
1976-08-01,0.108105942773294
1976-09-01,0.10833778429934
1976-10-01,0.108989581804842
1976-11-01,0.109384886280264
1976-12-01,0.10908085106383
1977-01-01,0.10940572267058
1977-02-01,0.109707997065297
1977-03-01,0.109595011005136
1977-04-01,0.109301834189288
1977-05-01,0.108946735143067
1977-06-01,0.108874247982392
1977-07-01,0.10744592809978
1977-08-01,0.10760909757887
1977-09-01,0.107867057960382
1977-10-01,0.106880410858401
1977-11-01,0.106448716067498
1977-12-01,0.105028613352898
1978-01-01,0.105809244314013
1978-02-01,0.106171386647102
1978-03-01,0.107934556126192
1978-04-01,0.108916507703595
1978-05-01,0.110510638297872
1978-06-01,0.109095818048423
1978-07-01,0.107575348495965
1978-08-01,0.107855612619222
1978-09-01,0.108436977256053
1978-10-01,0.105374614820249
1978-11-01,0.108388554658841
1978-12-01,0.107536610418195
1979-01-01,0.106445194424065
1979-02-01,0.107185619955979
1979-03-01,0.107712399119589
1979-04-01,0.108805575935437
1979-05-01,0.109483785766691
1979-06-01,0.10904211298606
1979-07-01,0.10762582538518
1979-08-01,0.107914306676449
1979-09-01,0.108238004402054
1979-10-01,0.10964783565664
1979-11-01,0.110815847395451
1979-12-01,0.111844460748349
1980-01-01,0.112999853264857
1980-02-01,0.114560234776229
1980-03-01,0.118712252384446
1980-04-01,0.124510344827586
1980-05-01,0.126918268525312
1980-06-01,0.127113719735877
1980-07-01,0.126392956713133
1980-08-01,0.126971386647102
1980-09-01,0.126328980190756
1980-10-01,0.127150990462216
1980-11-01,0.132266764490095
1980-12-01,0.137679823917828
1981-01-01,0.138982831988261
1981-02-01,0.149475862068966
1981-03-01,0.150369185619956
1981-04-01,0.154495377842993
1981-05-01,0.163339985326486
1981-06-01,0.169971533382245
1981-07-01,0.174725752017608
1981-08-01,0.179353484959648
1981-09-01,0.169455906089508
1981-10-01,0.166219515774028
1981-11-01,0.164964049889949
1981-12-01,0.167506969919296
1982-01-01,0.172002934702861
1982-02-01,0.178747468818782
1982-03-01,0.180839618488628
1982-04-01,0.186076302274395
1982-05-01,0.184407336757153
1982-06-01,0.197799559794571
1982-07-01,0.204118268525312
1982-08-01,0.205090829053558
1982-09-01,0.206865150403522
1982-10-01,0.210456052824652
1982-11-01,0.214279970652971
1982-12-01,0.206573734409391
1983-01-01,0.237732355099046
1983-02-01,0.245502567865004
1983-03-01,0.24620572267058
1983-04-01,0.246294937637564
1983-05-01,0.246538224504769
1983-06-01,0.24766221570066
1983-07-01,0.24811768158474
1983-08-01,0.260924431401321
1983-09-01,0.272130887747616
1983-10-01,0.272650623624358
1983-11-01,0.282475421863536
1983-12-01,0.289371680117388
1984-01-01,0.301348495964784
1984-02-01,0.298660601614087
1984-03-01,0.300388261188555
1984-04-01,0.307567718268525
1984-05-01,0.317863242846662
1984-06-01,0.319036537050624
1984-07-01,0.32927366104182
1984-08-01,0.337871166544387
1984-09-01,0.352252384446075
1984-10-01,0.370327512839325
1984-11-01,0.361885253118122
1984-12-01,0.37098517975055
1985-01-01,0.378243286867205
1985-02-01,0.39184592809978
1985-03-01,0.413380777696258
1985-04-01,0.393935730007337
1985-05-01,0.402131474688188
1985-06-01,0.397661041819516
1985-07-01,0.386153191489362
1985-08-01,0.384341305942773
1985-09-01,0.398092443140132
1985-10-01,0.427229053558327
1985-11-01,0.447791636096845
1985-12-01,0.440997798972854
1986-01-01,0.435113719735877
1986-02-01,0.421433602347762
1986-03-01,0.411380190755686
1986-04-01,0.417434776228907
1986-05-01,0.407650770359501
1986-06-01,0.412158180484226
1986-07-01,0.404780924431401
1986-08-01,0.393850330154072
1986-09-01,0.395311225238445
1986-10-01,0.395164196625092
1986-11-01,0.406908877476156
1986-12-01,0.410651504035216
1987-01-01,0.395254292002935
1987-02-01,0.391173881144534
1987-03-01,0.394213352898019
1987-04-01,0.390245634629494
1987-05-01,0.390011738811445
1987-06-01,0.397868818782098
1987-07-01,0.407510198092443
1987-08-01,0.412500366837858
1987-09-01,0.405266324284666
1987-10-01,0.407418048422597
1987-11-01,0.388933235509905
1987-12-01,0.380165517241379
1988-01-01,0.386406456346295
1988-02-01,0.397743213499633
1988-03-01,0.393375201760822
1988-04-01,0.392161115187087
1988-05-01,0.396217754952311
1988-06-01,0.412259134262656
1988-07-01,0.431945707997065
1988-08-01,0.443963022743947
1988-09-01,0.44376698459281
1988-10-01,0.437256052824652
1988-11-01,0.425049156272927
1988-12-01,0.428478650036684
1989-01-01,0.445446808510638
1989-02-01,0.453022743947175
1989-03-01,0.459909317681585
1989-04-01,0.466723404255319
1989-05-01,0.485175641966251
1989-06-01,0.499271606749817
1989-07-01,0.480046074834923
1989-08-01,0.486404402054292
1989-09-01,0.494714013206163
1989-10-01,0.48583301540719
1989-11-01,0.482283492296405
1989-12-01,0.469167424798239
1990-01-01,0.461702127659574
1990-02-01,0.463250183418929
1990-03-01,0.475301834189288
1990-04-01,0.480262655906089
1990-05-01,0.479272193690389
1990-06-01,0.482787967718268
1990-07-01,0.470889214966985
1990-08-01,0.453742626559061
1990-09-01,0.454893617021277
1990-10-01,0.448384152604549
1990-11-01,0.445521349963316
1990-12-01,0.456160821716801
1991-01-01,0.468545267791636
1991-02-01,0.464688187820983
1991-03-01,0.507505502567865
1991-04-01,0.540970506236244
1991-05-01,0.551247248716068
1991-06-01,0.572770066030814
1991-07-01,0.573664269992663
1991-08-01,0.563683052090976
1991-09-01,0.552597212032282
1991-10-01,0.55251386647102
1991-11-01,0.5377502567865
1991-12-01,0.525717094644167
1992-01-01,0.532355099046222
1992-02-01,0.548194864269993
1992-03-01,0.561724724871607
1992-04-01,0.564881291269259
1992-05-01,0.562360674981658
1992-06-01,0.55999471753485
1992-07-01,0.536190168745414
1992-08-01,0.527020983125458
1992-09-01,0.53360909757887
1992-10-01,0.563576228906823
1992-11-01,0.604343360234776
1992-12-01,0.613359647835657
1993-01-01,0.632721936903888
1993-02-01,0.646569038884813
1993-03-01,0.655028319882612
1993-04-01,0.637710931768158
1993-05-01,0.638703741746148
1993-06-01,0.659407776962582
1993-07-01,0.686908584005869
1993-08-01,0.696204842259721
1993-09-01,0.681305942773294
1993-10-01,0.698086280264123
1993-11-01,0.714137637564196
1993-12-01,0.720240058694057
1994-01-01,0.734060161408657
1994-02-01,0.734823184152604
1994-03-01,0.723141305942774
1994-04-01,0.730023477622891
1994-05-01,0.720053411592076
1994-06-01,0.718942039618489
1994-07-01,0.695403081438004
1994-08-01,0.69291533382245
1994-09-01,0.690222157006603
1994-10-01,0.68329567131328
1994-11-01,0.695533382245048
1994-12-01,0.712505649303008
1995-01-01,0.698881291269259
1995-02-01,0.692773294203962
1995-03-01,0.670389435069699
1995-04-01,0.659334996331621
1995-05-01,0.669633749082905
1995-06-01,0.663703008070433
1995-07-01,0.660801173881144
1995-08-01,0.68170623624358
1995-09-01,0.692081291269259
1995-10-01,0.682205135730007
1995-11-01,0.68620190755686
1995-12-01,0.697646955245781
1996-01-01,0.705521349963316
1996-02-01,0.710906529713866
1996-03-01,0.709725605282465
1996-04-01,0.70949376375642
1996-05-01,0.713424798239178
1996-06-01,0.708692589875275
1996-07-01,0.697150110051357
1996-08-01,0.695021570066031
1996-09-01,0.702509170946442
1996-10-01,0.703476449009538
1996-11-01,0.6993396918562
1996-12-01,0.7198899486427
1997-01-01,0.737090535583272
1997-02-01,0.770158473954512
1997-03-01,0.783066764490095
1997-04-01,0.79321672780631
1997-05-01,0.796889214966985
1997-06-01,0.802906823184153
1997-07-01,0.824186940572267
1997-08-01,0.84751724137931
1997-09-01,0.827242553191489
1997-10-01,0.811624064563463
1997-11-01,0.797826852531181
1997-12-01,0.82048422597212
1998-01-01,0.842307263389582
1998-02-01,0.841116654438738
1998-03-01,0.896790608950844
1998-04-01,0.927204695524578
1998-05-01,0.89931914893617
1998-06-01,0.891457373440939
1998-07-01,0.879021276595745
1998-08-01,0.8831597945708
1998-09-01,0.859814526779164
1998-10-01,0.826796478356566
1998-11-01,0.828607776962582
1998-12-01,0.822790608950844
1999-01-01,0.818751283932502
1999-02-01,0.843330887747616
1999-03-01,0.869910491562729
1999-04-01,0.89266265590609
1999-05-01,0.897784299339692
1999-06-01,0.915705942773294
1999-07-01,0.91929567131328
1999-08-01,0.90244783565664
1999-09-01,0.913134556126192
1999-10-01,0.901799853264857
1999-11-01,0.934557593543654
1999-12-01,0.95602201027146
2000-01-01,0.958334849596478
2000-02-01,0.993377256052824
2000-03-01,1.01540572267058
2000-04-01,1.04062303741746
2000-05-01,1.08837212032282
2000-06-01,1.0397332355099
2000-07-01,1.00326426999266
2000-08-01,1.09453411592076
2000-09-01,1.14310110051357
2000-10-01,1.16724402054292
2000-11-01,1.16781834189288
2000-12-01,1.11135260454879
2001-01-01,1.06510990462216
2001-02-01,1.08538136463683
2001-03-01,1.10101393983859
2001-04-01,1.11887483492296
2001-05-01,1.14349170946442
2001-06-01,1.17088158473954
2001-07-01,1.16093294203962
2001-08-01,1.10859369038885
2001-09-01,1.09583125458547
2001-10-01,1.10384886280264
2001-11-01,1.12572296404989
2001-12-01,1.1198899486427
2002-01-01,1.13291086557143
2002-02-01,1.1485257019
2002-03-01,1.14076238890476
2002-04-01,1.12768557281818
2002-05-01,1.08912031656522
2002-06-01,1.04543044505
2002-07-01,1.00834930243478
2002-08-01,1.02246676136364
2002-09-01,1.018930549
2002-10-01,1.01855763682609
2002-11-01,0.998391457047619
2002-12-01,0.981650596368421
2003-01-01,0.940409409954545
2003-02-01,0.92759539015
2003-03-01,0.926530916619048
2003-04-01,0.919937204636364
2003-05-01,0.864283957363636
2003-06-01,0.856876061523809
2003-07-01,0.879662635565217
2003-08-01,0.896928097333333
2003-09-01,0.888519456863636
2003-10-01,0.854685546434783
2003-11-01,0.85341789995
2003-12-01,0.813112024333333
2004-01-01,0.792752347666667
2004-02-01,0.79142678405
2004-03-01,0.815533224695652
2004-04-01,0.833518721
2004-05-01,0.832421512904762
2004-06-01,0.823177725863636
2004-07-01,0.815449970954545
2004-08-01,0.820285111409091
2004-09-01,0.817896862136364
2004-10-01,0.801076714761905
2004-11-01,0.769368548636364
2004-12-01,0.74543760673913
2005-01-01,0.762809682619048
2005-02-01,0.76765133505
2005-03-01,0.758813429434783
2005-04-01,0.772679617285714
2005-05-01,0.7885121195
2005-06-01,0.822577741272727
2005-07-01,0.829936078714286
2005-08-01,0.813393210130435
2005-09-01,0.8166935065
2005-10-01,0.831279693190476
2005-11-01,0.847904099363636
2005-12-01,0.843182467863636
2006-01-01,0.825230608636364
2006-02-01,0.83755990065
2006-03-01,0.831187266217391
2006-04-01,0.8141953955
2006-05-01,0.782905714217391
2006-06-01,0.789752016636364
2006-07-01,0.787832115666667
2006-08-01,0.780600743304348
2006-09-01,0.785348418952381
2006-10-01,0.792279805363636
2006-11-01,0.775805355454545
2006-12-01,0.75766930852381
2007-01-01,0.769205027173913
2007-02-01,0.7641653326
2007-03-01,0.7547579095
2007-04-01,0.740196535095238
2007-05-01,0.740158730043478
2007-06-01,0.745034100238095
2007-07-01,0.728967981954545
2007-08-01,0.734198174043478
2007-09-01,0.71884956405
2007-10-01,0.70277864073913
2007-11-01,0.680739904772727
2007-12-01,0.68677322555
2008-01-01,0.67966619573913
2008-02-01,0.678629145190476
2008-03-01,0.644097590571429
2008-04-01,0.635092953636364
2008-05-01,0.642545454545455
2008-06-01,0.642904761904762
2008-07-01,0.634608695652174
2008-08-01,0.669
2008-09-01,0.697045454545455
2008-10-01,0.753347826086956
2008-11-01,0.7861
2008-12-01,0.74475
2009-01-01,0.7583
2009-02-01,0.78065
2009-03-01,0.766863636363636
2009-04-01,0.757409090909091
2009-05-01,0.731952380952381
2009-06-01,0.713568181818182
2009-07-01,0.709826086956522
2009-08-01,0.701
2009-09-01,0.686454545454545
2009-10-01,0.675
2009-11-01,0.670233333333333
2009-12-01,0.686347826086957
2010-01-01,0.700142857142857
2010-02-01,0.73085
2010-03-01,0.737
2010-04-01,0.746545454545455
2010-05-01,0.795428571428571
2010-06-01,0.818954545454545
2010-07-01,0.782045454545455
2010-08-01,0.775409090909091
2010-09-01,0.763909090909091
2010-10-01,0.72
2010-11-01,0.733454545454545
2010-12-01,0.756782608695652
2011-01-01,0.748409523809524
2011-02-01,0.73225
2011-03-01,0.713565217391304
2011-04-01,0.691714285714286
2011-05-01,0.698454545454545
2011-06-01,0.694181818181818
2011-07-01,0.700047619047619
2011-08-01,0.697652173913043
2011-09-01,0.727
2011-10-01,0.728857142857143
2011-11-01,0.737136363636364
2011-12-01,0.760636363636364
2012-01-01,0.775
2012-02-01,0.755476190476191
2012-03-01,0.757136363636364
2012-04-01,0.759952380952381
2012-05-01,0.781782608695652
2012-06-01,0.797714285714286
2012-07-01,0.814090909090909
2012-08-01,0.806173913043478
2012-09-01,0.77715
2012-10-01,0.770608695652174
2012-11-01,0.779227272727273
2012-12-01,0.761761904761905
2013-01-01,0.752
2013-02-01,0.74955
2013-03-01,0.772047619047619
2013-04-01,0.767772727272727
2013-05-01,0.770714285714286
2013-06-01,0.758586
2013-07-01,0.764642173913043
2013-08-01,0.751065454545455
2013-09-01,0.74911619047619
2013-10-01,0.733005652173913
2013-11-01,0.741359523809524
2013-12-01,0.729712272727273
2014-01-01,0.73408347826087
2014-02-01,0.731746
2014-03-01,0.723164761904762
2014-04-01,0.724089090909091
2014-05-01,0.728108181818182
2014-06-01,0.735575238095238
2014-07-01,0.738856956521739
2014-08-01,0.75092
2014-09-01,0.775189545454545
2014-10-01,0.789044347826087
2014-11-01,0.801368
2014-12-01,0.812196086956522
2015-01-01,0.859902727272727
2015-02-01,0.880563
2015-03-01,0.924472727272727
2015-04-01,0.924685454545455
2015-05-01,0.896117142857143
2015-06-01,0.891557727272727
2015-07-01,0.908782608695652
2015-08-01,0.898364761904762
2015-09-01,0.891428636363636
2015-10-01,0.890323636363636
2015-11-01,0.93277
2015-12-01,0.918451304347826
2016-01-01,0.921767142857143
2016-02-01,0.901702380952381
2016-03-01,0.898522608695652
2016-04-01,0.881817619047619
2016-05-01,0.884608181818182
2016-06-01,0.890281363636364
2016-07-01,0.904311428571429
2016-08-01,0.89225
2016-09-01,0.891918636363636
2016-10-01,0.907677142857143
2016-11-01,0.927670454545454
2016-12-01,0.948851363636364
2017-01-01,0.940747272727273
2017-02-01,0.939364
2017-03-01,0.935317391304348
2017-04-01,0.9333455
2017-05-01,0.904472173913043
2017-06-01,0.890008181818182
2017-07-01,0.868165714285714
2017-08-01,0.846646956521739
2017-09-01,0.83948619047619
2017-10-01,0.850687272727273
2017-11-01,0.851745909090909
2017-12-01,0.845299523809524
2018-01-01,0.819926956521739
2018-02-01,0.810291
2018-03-01,0.811034090909091
2018-04-01,0.814952857142857
2018-05-01,0.847136956521739
2018-06-01,0.856363333333333
2018-07-01,0.855792727272727
2018-08-01,0.865863043478261
2018-09-01,0.857064
2018-10-01,0.870770869565217
2018-11-01,0.879952272727273
2018-12-01,0.878745714285714
2019-01-01,0.87572652173913
2019-02-01,0.881373
2019-03-01,0.885216666666667
2019-04-01,0.889998181818182
2019-05-01,0.89389652173913
2019-06-01,0.8853465
2019-07-01,0.891700434782609
2019-08-01,0.898880909090909
2019-09-01,0.908415714285714
2019-10-01,0.904646956521739
2019-11-01,0.905019047619048
2019-12-01,0.89996
2020-01-01,0.900732608695652
2020-02-01,0.916945
2020-03-01,0.905850454545455
2020-04-01,0.91977
2020-05-01,0.916918571428571
2020-06-01,0.888126363636364
2020-07-01,0.871609130434783
2020-08-01,0.845354761904762
2020-09-01,0.848579545454545
2020-10-01,0.849596363636364
2020-11-01,0.845119523809524
2020-12-01,0.82189652173913
2021-01-01,0.82172380952381
2021-02-01,0.826744
2021-03-01,0.840463913043478
2021-04-01,0.836031818181818
2021-05-01,0.822941428571429
2021-06-01,0.830012272727273
2021-07-01,0.845684545454545
2021-08-01,0.849813636363636
2021-09-01,0.849625909090909
2021-10-01,0.862008095238095
2021-11-01,0.876749545454545
2021-12-01,0.884841739130435
2022-01-01,0.883386666666667
2022-02-01,0.881508
2022-03-01,0.907314782608696
2022-04-01,0.925866666666667
2022-05-01,0.945338636363636
2022-06-01,0.946507727272727
2022-07-01,0.98224380952381
2022-08-01,0.987073043478261
2022-09-01,1.01043
2022-10-01,1.01627095238095
2022-11-01,0.980092727272727
2022-12-01,0.944557272727273
2023-01-01,0.928523181818182
2023-02-01,0.934222
2023-03-01,0.933656086956522
2023-04-01,0.9120525
2023-05-01,0.921129565217391
2023-06-01,0.922431818181818
2023-07-01,0.904549047619048
2023-08-01,0.916694347826087
2023-09-01,0.936765238095238
2023-10-01,0.947035
2023-11-01,0.924648181818182
2023-12-01,0.916317142857143
