Date,Poland
1970-12-01,100.00000
1971-01-01,100.00000
1971-02-01,100.00000
1971-03-01,100.00000
1971-04-01,100.00000
1971-05-01,100.00000
1971-06-01,100.00000
1971-07-01,100.00000
1971-08-01,100.00000
1971-09-01,92.00000
1971-10-01,92.00000
1971-11-01,92.00000
1971-12-01,92.00000
1972-01-01,92.00000
1972-02-01,92.00000
1972-03-01,92.00000
1972-04-01,92.00000
1972-05-01,92.00000
1972-06-01,92.00000
1972-07-01,92.00000
1972-08-01,92.00000
1972-09-01,92.00000
1972-10-01,92.00000
1972-11-01,92.00000
1972-12-01,92.00000
1973-01-01,92.00000
1973-02-01,83.00000
1973-03-01,83.00000
1973-04-01,83.00000
1973-05-01,83.00000
1973-06-01,83.00000
1973-07-01,83.00000
1973-08-01,83.00000
1973-09-01,83.00000
1973-10-01,83.00000
1973-11-01,83.00000
1973-12-01,83.00000
1974-01-01,83.00000
1974-02-01,83.00000
1974-03-01,83.00000
1974-04-01,83.00000
1974-05-01,83.00000
1974-06-01,83.00000
1974-07-01,83.00000
1974-08-01,83.00000
1974-09-01,83.00000
1974-10-01,83.00000
1974-11-01,83.00000
1974-12-01,83.00000
1975-01-01,83.00000
1975-02-01,83.00000
1975-03-01,83.00000
1975-04-01,83.00000
1975-05-01,83.00000
1975-06-01,83.00000
1975-07-01,83.00000
1975-08-01,83.00000
1975-09-01,83.00000
1975-10-01,83.00000
1975-11-01,83.00000
1975-12-01,83.00000
1976-01-01,83.00000
1976-02-01,83.00000
1976-03-01,83.00000
1976-04-01,83.00000
1976-05-01,83.00000
1976-06-01,83.00000
1976-07-01,83.00000
1976-08-01,83.00000
1976-09-01,83.00000
1976-10-01,83.00000
1976-11-01,83.00000
1976-12-01,83.00000
1977-01-01,83.00000
1977-02-01,83.00000
1977-03-01,83.00000
1977-04-01,83.00000
1977-05-01,83.00000
1977-06-01,83.00000
1977-07-01,83.00000
1977-08-01,83.00000
1977-09-01,83.00000
1977-10-01,83.00000
1977-11-01,83.00000
1977-12-01,83.00000
1978-01-01,83.00000
1978-02-01,83.00000
1978-03-01,83.00000
1978-04-01,83.00000
1978-05-01,83.00000
1978-06-01,83.00000
1978-07-01,83.00000
1978-08-01,83.00000
1978-09-01,83.00000
1978-10-01,83.00000
1978-11-01,83.00000
1978-12-01,830.00000
1979-01-01,830.00000
1979-02-01,830.00000
1979-03-01,830.00000
1979-04-01,830.00000
1979-05-01,830.00000
1979-06-01,830.00000
1979-07-01,830.00000
1979-08-01,830.00000
1979-09-01,830.00000
1979-10-01,830.00000
1979-11-01,830.00000
1979-12-01,830.00000
1980-01-01,1085.75000
1980-02-01,1093.00000
1980-03-01,1112.00000
1980-04-01,1132.25000
1980-05-01,1107.75000
1980-06-01,1096.00000
1980-07-01,1087.25000
1980-08-01,1095.25000
1980-09-01,1094.50000
1980-10-01,1100.50000
1980-11-01,1120.50000
1980-12-01,1140.25000
1981-01-01,1141.75000
1981-02-01,1169.25000
1981-03-01,1173.25000
1981-04-01,1174.75000
1981-05-01,1198.00000
1981-06-01,1235.50000
1981-07-01,1325.00000
1981-08-01,1383.50000
1981-09-01,1393.00000
1981-10-01,1375.75000
1981-11-01,1380.00000
1981-12-01,1396.00000
1982-01-01,2014.50000
1982-02-01,2046.25000
1982-03-01,2070.50000
1982-04-01,2111.75000
1982-05-01,2081.75000
1982-06-01,2112.75000
1982-07-01,2156.00000
1982-08-01,2156.50000
1982-09-01,2163.00000
1982-10-01,2177.75000
1982-11-01,2195.25000
1982-12-01,2161.25000
1983-01-01,2126.00000
1983-02-01,2153.75000
1983-03-01,2150.75000
1983-04-01,2166.25000
1983-05-01,2169.00000
1983-06-01,2195.50000
1983-07-01,2381.75000
1983-08-01,2417.00000
1983-09-01,2424.25000
1983-10-01,2409.00000
1983-11-01,2422.25000
1983-12-01,2449.50000
1984-01-01,2467.75000
1984-02-01,2466.00000
1984-03-01,2722.25000
1984-04-01,2733.50000
1984-05-01,2654.75000
1984-06-01,2768.75000
1984-07-01,2805.50000
1984-08-01,2830.50000
1984-09-01,3109.50000
1984-10-01,3147.50000
1984-11-01,3115.00000
1984-12-01,3151.00000
1985-01-01,3471.00000
1985-02-01,3502.75000
1985-03-01,3524.50000
1985-04-01,3426.50000
1985-05-01,3421.00000
1985-06-01,3962.75000
1985-07-01,3916.25000
1985-08-01,3838.25000
1985-09-01,3860.25000
1985-10-01,3768.25000
1985-11-01,3746.00000
1985-12-01,3705.00000
1986-01-01,3679.00000
1986-02-01,4240.50000
1986-03-01,4145.75000
1986-04-01,4188.00000
1986-05-01,4102.00000
1986-06-01,4138.75000
1986-07-01,4099.50000
1986-08-01,4044.50000
1986-09-01,5000.75000
1986-10-01,4974.50000
1986-11-01,4999.50000
1986-12-01,4973.25000
1987-01-01,4900.25000
1987-02-01,5991.50000
1987-03-01,6013.25000
1987-04-01,6092.00000
1987-05-01,6239.25000
1987-06-01,6404.75000
1987-07-01,6596.00000
1987-08-01,6932.50000
1987-09-01,7232.25000
1987-10-01,7431.25000
1987-11-01,7750.00000
1987-12-01,7941.75000
1988-01-01,7896.00000
1988-02-01,9559.75000
1988-03-01,9642.75000
1988-04-01,9941.75000
1988-05-01,10187.75000
1988-06-01,10745.00000
1988-07-01,11241.75000
1988-08-01,11411.25000
1988-09-01,11740.25000
1988-10-01,12054.00000
1988-11-01,12275.00000
1988-12-01,12468.50000
1989-01-01,12646.00000
1989-02-01,13147.75000
1989-03-01,14154.50000
1989-04-01,15782.00000
1989-05-01,18655.00000
1989-06-01,21218.25000
1989-07-01,20904.25000
1989-08-01,24699.00000
1989-09-01,33488.50000
1989-10-01,49256.25000
1989-11-01,76916.75000
1989-12-01,130887.00000
1990-01-01,237499.99700
1990-02-01,237499.99700
1990-03-01,237499.99700
1990-04-01,237499.99700
1990-05-01,237499.99700
1990-06-01,237499.99700
1990-07-01,237499.99700
1990-08-01,237499.99700
1990-09-01,237499.99700
1990-10-01,237499.99700
1990-11-01,237499.99700
1990-12-01,237499.99700
1991-01-01,237499.99700
1991-02-01,237499.99700
1991-03-01,237499.99700
1991-04-01,237499.99700
1991-05-01,256923.80823
1991-06-01,285091.25114
1991-07-01,286290.21671
1991-08-01,282520.23601
1991-09-01,278888.09925
1991-10-01,278943.47647
1991-11-01,277450.00000
1991-12-01,277115.00226
1992-01-01,281428.26584
1992-02-01,296153.74954
1992-03-01,336078.40943
1992-04-01,340388.09510
1992-05-01,342407.49924
1992-06-01,342483.33175
1992-07-01,338006.52102
1992-08-01,339584.52088
1992-09-01,345770.45794
1992-10-01,359149.99925
1992-11-01,380754.99980
1992-12-01,386354.54258
1993-01-01,397104.76143
1993-02-01,408152.49980
1993-03-01,415383.69527
1993-04-01,413686.90419
1993-05-01,420601.25171
1993-06-01,434007.13943
1993-07-01,450163.63668
1993-08-01,462644.31693
1993-09-01,491365.90823
1993-10-01,501500.00056
1993-11-01,518991.24681
1993-12-01,527040.21464
1994-01-01,539909.51893
1994-02-01,547953.74574
1994-03-01,550130.43466
1994-04-01,560161.25084
1994-05-01,562371.25691
1994-06-01,565552.37943
1994-07-01,563755.95500
1994-08-01,571970.45738
1994-09-01,577860.23075
1994-10-01,579378.74794
1994-11-01,591496.25005
1994-12-01,607777.38549
1995-01-01,608338.63235
1995-02-01,610855.00418
1995-03-01,598335.86475
1995-04-01,598077.62974
1995-05-01,597472.36968
1995-06-01,586148.80415
1995-07-01,591589.28337
1995-08-01,610208.33538
1995-09-01,615595.23856
1995-10-01,611051.13684
1995-11-01,618571.42619
1995-12-01,628848.68132
1996-01-01,627451.09070
1996-02-01,635928.56838
1996-03-01,643916.66650
1996-04-01,655452.38767
1996-05-01,668660.71177
1996-06-01,678250.00886
1996-07-01,679239.13832
1996-08-01,681704.54545
1996-09-01,693333.33333
1996-10-01,704239.13043
1996-11-01,703571.42857
1996-12-01,714750.00000
1997-01-01,731818.18182
1997-02-01,756500.00000
1997-03-01,769523.80952
1997-04-01,779642.85714
1997-05-01,793250.00000
1997-06-01,808571.42857
1997-07-01,847173.91304
1997-08-01,869875.00000
1997-09-01,863928.57143
1997-10-01,855326.08696
1997-11-01,871973.68421
1997-12-01,883000.00000
1998-01-01,882976.19048
1998-02-01,883875.00000
1998-03-01,864772.72727
1998-04-01,855000.00000
1998-05-01,853750.00000
1998-06-01,869090.90909
1998-07-01,864978.26087
1998-08-01,891904.76190
1998-09-01,902386.36364
1998-10-01,874772.72727
1998-11-01,861547.61905
1998-12-01,870909.09091
1999-01-01,882125.00000
1999-02-01,945250.00000
1999-03-01,985326.08696
1999-04-01,998125.00000
1999-05-01,983928.57143
1999-06-01,986590.90909
1999-07-01,971477.27273
1999-08-01,987613.63636
1999-09-01,1018977.27273
1999-10-01,1027261.90476
1999-11-01,1062857.14286
1999-12-01,1043571.42857
2000-01-01,1025875.00000
2000-02-01,1037619.04762
2000-03-01,1022608.69565
2000-04-01,1057500.00000
2000-05-01,1123260.86957
2000-06-01,1097840.90909
2000-07-01,1078511.90476
2000-08-01,1088586.95652
2000-09-01,1121875.00000
2000-10-01,1159545.45455
2000-11-01,1140795.45455
2000-12-01,1083000.00000
2001-01-01,1028863.63636
2001-02-01,1022875.00000
2001-03-01,1014886.36364
2001-04-01,1006250.00000
2001-05-01,995760.86957
2001-06-01,992517.85714
2001-07-01,1049431.81818
2001-08-01,1062608.69565
2001-09-01,1055000.00000
2001-10-01,1034347.82609
2001-11-01,1023636.36364
2001-12-01,1005416.66667
2002-01-01,1015681.81818
2002-02-01,1047875.00000
2002-03-01,1035000.00000
2002-04-01,1015909.09091
2002-05-01,1011195.65217
2002-06-01,1007000.00000
2002-07-01,1028804.34783
2002-08-01,1044318.18182
2002-09-01,1037500.00000
2002-10-01,1031304.34783
2002-11-01,988571.42857
2002-12-01,981710.52632
2003-01-01,957613.63636
2003-02-01,966125.00000
2003-03-01,1002261.90476
2003-04-01,990454.54545
2003-05-01,935795.45455
2003-06-01,950357.14286
2003-07-01,974456.52174
2003-08-01,977976.19048
2003-09-01,993750.00000
2003-10-01,979891.30435
2003-11-01,987625.00000
2003-12-01,948928.57143
2004-01-01,931190.47619
2004-02-01,958125.00000
2004-03-01,970760.86957
2004-04-01,990568.18182
2004-05-01,983214.28571
2004-06-01,944431.81818
2004-07-01,910909.09091
2004-08-01,908295.45455
2004-09-01,895909.09091
2004-10-01,865000.00000
2004-11-01,821477.27273
2004-12-01,772717.39130
2005-01-01,775595.23810
2005-02-01,766875.00000
2005-03-01,762608.69565
2005-04-01,801309.52381
2005-05-01,823522.72727
2005-06-01,834886.36364
2005-07-01,850952.38095
2005-08-01,821521.73913
2005-09-01,798863.63636
2005-10-01,815595.23810
2005-11-01,840954.54545
2005-12-01,809409.09091
2006-01-01,788170.45455
2006-02-01,794787.50000
2006-03-01,806641.30435
2006-04-01,798312.50000
2006-05-01,762173.91304
2006-06-01,795761.36364
2006-07-01,786190.47619
2006-08-01,762619.56522
2006-09-01,779476.19048
2006-10-01,771954.54545
2006-11-01,741636.36364
2006-12-01,722702.38095
2007-01-01,746293.47826
2007-02-01,744337.50000
2007-03-01,732670.45455
2007-04-01,705773.80952
2007-05-01,699760.86957
2007-06-01,708488.09524
2007-07-01,686840.90909
2007-08-01,699782.60870
2007-09-01,680987.50000
2007-10-01,650771.73913
2007-11-01,621965.90909
2007-12-01,618162.50000
2008-01-01,613119.56522
2008-02-01,606380.95238
2008-03-01,569619.04762
2008-04-01,546465.90909
2008-05-01,547181.81818
2008-06-01,542607.14286
2008-07-01,516728.26087
2008-08-01,550095.23810
2008-09-01,587034.09091
2008-10-01,674641.30435
2008-11-01,733525.00000
2008-12-01,742862.50000
2009-01-01,805300.00000
2009-02-01,908175.00000
2009-03-01,884977.27273
2009-04-01,833556.81818
2009-05-01,806607.14286
2009-06-01,803403.40909
2009-07-01,761630.43478
2009-08-01,722583.33333
2009-09-01,712954.54545
2009-10-01,710511.36364
2009-11-01,697464.28571
2009-12-01,710250.00000
2010-01-01,711202.38095
2010-02-01,732512.50000
2010-03-01,715902.17391
2010-04-01,723125.00000
2010-05-01,808226.19048
2010-06-01,839181.81818
2010-07-01,796761.36364
2010-08-01,771920.45455
2010-09-01,753709.09091
2010-10-01,710845.23810
2010-11-01,725056.81818
2010-12-01,755097.82609
2011-01-01,726547.61905
2011-02-01,718250.00000
2011-03-01,715880.43478
2011-04-01,685273.80952
2011-05-01,687647.72727
2011-06-01,688125.00000
2011-07-01,698130.95238
2011-08-01,718956.52174
2011-09-01,787886.36364
2011-10-01,792778.57143
2011-11-01,816420.45455
2011-12-01,850409.09091
2012-01-01,846625.00000
2012-02-01,788750.00000
2012-03-01,782000.00000
2012-04-01,792642.85714
2012-05-01,839467.39130
2012-06-01,855904.76190
2012-07-01,851318.18182
2012-08-01,823500.00000
2012-09-01,801387.50000
2012-10-01,790782.60870
2012-11-01,804204.54545
2012-12-01,778940.47619
2013-01-01,777119.56522
2013-02-01,780450.00000
2013-03-01,802095.23810
2013-04-01,793715.90909
2013-05-01,805392.85714
2013-06-01,811540.00000
2013-07-01,817463.04348
2013-08-01,794127.27273
2013-09-01,793422.61905
2013-10-01,768113.04348
2013-11-01,775365.47619
2013-12-01,762037.50000
2014-01-01,766378.26087
2014-02-01,764297.50000
2014-03-01,759864.28571
2014-04-01,757440.90909
2014-05-01,760510.22727
2014-06-01,760895.23810
2014-07-01,764934.78261
2014-08-01,786713.09524
2014-09-01,811414.77273
2014-10-01,829230.43478
2014-11-01,844363.75000
2014-12-01,856754.34783
2015-01-01,918205.68182
2015-02-01,919466.25000
2015-03-01,953003.40909
2015-04-01,933402.27273
2015-05-01,914044.04762
2015-06-01,928070.45455
2015-07-01,943730.43478
2015-08-01,941675.00000
2015-09-01,938477.27273
2015-10-01,945288.63636
2015-11-01,989738.09524
2015-12-01,985611.95652
2016-01-01,1011941.66667
2016-02-01,990752.38095
2016-03-01,966251.08696
2016-04-01,949865.47619
2016-05-01,974409.09091
2016-06-01,978767.04545
2016-07-01,993927.38095
2016-08-01,959767.39130
2016-09-01,963921.59091
2016-10-01,976507.14286
2016-11-01,1015195.45455
2016-12-01,1051018.18182
2017-01-01,1029147.72727
2017-02-01,1012477.50000
2017-03-01,1003765.21739
2017-04-01,989431.25000
2017-05-01,951691.30435
2017-06-01,936818.18182
2017-07-01,920551.19048
2017-08-01,902708.69565
2017-09-01,895902.38095
2017-10-01,907046.59091
2017-11-01,900762.50000
2017-12-01,887682.14286
2018-01-01,854421.73913
2018-02-01,842842.50000
2018-03-01,853430.68182
2018-04-01,854022.61905
2018-05-01,905020.65217
2018-06-01,921695.23810
2018-07-01,926529.54545
2018-08-01,928282.60870
2018-09-01,921961.25000
2018-10-01,937026.08696
2018-11-01,947022.72727
2018-12-01,941944.04762
2019-01-01,940160.86957
2019-02-01,951177.50000
2019-03-01,950367.85714
2019-04-01,953401.13636
2019-05-01,960215.21739
2019-06-01,944852.50000
2019-07-01,949195.65217
2019-08-01,976322.72727
2019-09-01,988700.00000
2019-10-01,973736.95652
2019-11-01,969136.90476
2019-12-01,961160.22727
2020-01-01,957482.60870
2020-02-01,980291.25000
2020-03-01,1003403.40909
2020-04-01,1045129.54545
2020-05-01,1040138.09524
2020-06-01,986012.50000
2020-07-01,971550.00000
2020-08-01,930002.38095
2020-09-01,948217.04545
2020-10-01,965178.40909
2020-11-01,950585.71429
2020-12-01,920353.26087
2021-01-01,932191.66667
2021-02-01,929387.50000
2021-03-01,965984.78261
2021-04-01,954882.95455
2021-05-01,932136.90476
2021-06-01,934067.04545
2021-07-01,965056.81818
2021-08-01,970473.86364
2021-09-01,969936.36364
2021-10-01,990011.90476
2021-11-01,1017360.22727
2021-12-01,1021127.17391
2022-01-01,1005285.71429
2022-02-01,1003463.75000
2022-03-01,1078841.30435
2022-04-01,1073733.33333
2022-05-01,1099125.00000
2022-06-01,1097273.86364
2022-07-01,1171680.95238
2022-08-01,1165110.86957
2022-09-01,1197059.09091
2022-10-01,1222360.71429
2022-11-01,1153712.50000
2022-12-01,1105593.18182
2023-01-01,1089381.81818
2023-02-01,1106707.50000
2023-03-01,1095914.13043
2023-04-01,1058308.75000
2023-05-01,1044143.47826
2023-06-01,1029926.13636
2023-07-01,1004744.04762
2023-08-01,1021602.17391
2023-09-01,1075836.90476
2023-10-01,1067712.50000
2023-11-01,1018387.50000
2023-12-01,992395.23810
